catch_ID,session_ID,month,day,year,island_code,subisland_code,site_code,lat,long,capture_time,release_time,species,band_no,recapture,band_replaced,diet,BP,uncorr_mass,mass_tare,mass_corr,culmen,skull_length,tarsus,wing,tail,sex,measurers,flagged,notes
19960717_SBI_NCliffs_27,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 1:52,ND,ASSP,1401-57462,N,N,N,PD,ND,ND,ND,ND,ND,ND,141,ND,ND,JR,N,NA
19960717_SBI_NCliffs_28,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 1:58,ND,ASSP,1401-57463,N,N,N,PD,ND,ND,ND,ND,ND,ND,141,ND,ND,JR,N,NA
19960717_SBI_AP_04,19960717_SBI_AP,7,17,1996,SBI,SBI,AP,33.487622,-119.028535,7/18/1996 0:00,ND,ASSP,1401-61904,N,N,N,B,ND,ND,ND,ND,ND,ND,141,ND,ND,PM,N,NA
19960720_SBI_WCliffs_11,19960720_SBI_WCliffs,7,20,1996,SBI,SBI,WCliffs,33.477633,-119.042881,7/20/1996 23:47,ND,ASSP,1401-57478,N,N,N,PD,ND,ND,ND,ND,ND,ND,141,ND,ND,"JR, SW",N,NA
19990521_SBI_ESP_08,19990521_SBI_ESP,5,21,1999,SBI,SBI,ESP,33.482528,-119.041599,5/21/1999 23:59,ND,ASSP,1401-55759,N,N,N,PD,ND,ND,ND,ND,ND,ND,141,ND,ND,SW,N,NA
19990610_SBI_AP_27,19990610_SBI_AP,6,10,1999,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:51,ND,ASSP,1401-51901,Y,N,N,B,ND,ND,ND,ND,ND,ND,141,ND,ND,SW,N,NA
19990611_SBI_WCliffs_05,19990611_SBI_WCliffs,6,11,1999,SBI,SBI,WCliffs,33.477633,-119.042881,6/11/1999 23:47,ND,ASSP,1401-56165,N,N,N,B,ND,ND,ND,ND,ND,ND,141,ND,ND,SW,N,NA
19990611_SBI_WCliffs_06,19990611_SBI_WCliffs,6,11,1999,SBI,SBI,WCliffs,33.477633,-119.042881,6/12/1999 0:05,ND,ASSP,1401-56166,N,N,N,D,ND,ND,ND,ND,ND,ND,141,ND,ND,SW,N,NA
20040819_SCI_ND_04,20040819_SCI_ND,8,19,2004,SCI,SR,ND,ND,ND,8/19/2004 22:36,8/19/2004 22:49,ASSP,1901-38343,N,N,N,0,58,26,32,15.02,38.17,22.94,141,ND,ND,JA,N,NA
20140711_SCI_LSH_11,20140711_SCI_LSH,7,11,2014,SCI,SCI,LSH,ND,ND,7/12/2014 1:45,7/12/2014 1:50,ASSP,4501-41460,N,N,N,2,33,0,33,14.1,ND,21.2,141,ND,ND,"JAH, EWW, NBH, GRK",N,NA
20140711_SCI_LSH_16,20140711_SCI_LSH,7,11,2014,SCI,SCI,LSH,ND,ND,7/12/2014 2:42,7/12/2014 2:49,ASSP,4501-41466,N,N,N,4,37,0,37,15,ND,23,141,ND,ND,"JAH, EWW, NBH, GRK",N,NA
20140623_SCI_SR1_08,20140623_SCI_SR1,6,23,2014,SCI,SR,SR1,34.047666,-119.547674,6/24/2014 0:42,6/24/2014 0:55,ASSP,1401-56214,N,N,N,3,35,0,35,15,ND,22,141,ND,ND,"DMM, JAH, EWW, CAC, SMC",N,NA
20140725_SCI_LSH_11,20140725_SCI_LSH,7,25,2014,SCI,SCI,LSH,ND,ND,7/26/2014 0:09,7/26/2014 0:12,ASSP,4501-37834,N,N,N,2,38,0,38,14.4,ND,23.2,141,ND,ND,"DMM, JAH, EWW",N,NA
20140712_SCI_HT_07,20140712_SCI_HT,7,12,2014,SCI,SR,HT,34.04733,-119.546765,7/13/2014 0:08,7/13/2014 0:14,ASSP,4501-41473,N,N,N,3,35,0,35,14.6,ND,21.2,141,ND,ND,"GRK, JAH, EWW",N,NA
20040717_SBI_AP_04,20040717_SBI_AP,7,17,2004,SBI,SBI,AP,33.487622,-119.028535,7/17/2004 23:20,7/18/2004 0:14,ASSP,1901-38304,N,N,N,4,64,29,35,14.25,37.24,22.91,141,ND,N,JA,N,NA
20040717_SBI_AP_12,20040717_SBI_AP,7,17,2004,SBI,SBI,AP,33.487622,-119.028535,7/18/2004 0:59,7/18/2004 1:07,ASSP,1901-38314,N,N,N,1.5,50,17,33,14.67,37.84,22.66,141,ND,N,JA,N,NA
20040717_SBI_AP_32,20040717_SBI_AP,7,17,2004,SBI,SBI,AP,33.487622,-119.028535,7/17/2004 21:58,7/17/2004 22:26,ASSP,1961-16191,N,N,N,0,66,32,34,14.65,37.95,23.7,141,ND,F,JA,N,NA
20040717_SBI_AP_38,20040717_SBI_AP,7,17,2004,SBI,SBI,AP,33.487622,-119.028535,7/17/2004 22:55,7/17/2004 23:06,ASSP,1961-16196,N,N,N,0,61,30,31,14.71,38.19,21.76,141,ND,F,LW,N,"rets worn, puked oil, lisa wertz measurer"
20040717_SBI_AP_39,20040717_SBI_AP,7,17,2004,SBI,SBI,AP,33.487622,-119.028535,7/17/2004 23:04,7/17/2004 23:16,ASSP,1961-16197,N,N,N,0,65,29,36,14.37,38.58,22.87,141,ND,F,JA,N,outer primaries and rets worn
20040718_SBI_AP_02,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/18/2004 21:40,7/18/2004 22:12,ASSP,1001-21240,N,N,N,1,57,27,30,14.6,38.2,21.35,141,ND,N,PM,N,NA
20040718_SBI_AP_04,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/18/2004 22:46,7/18/2004 23:01,ASSP,1001-21242,N,N,N,1.5,60,27,33,14.44,37.22,22.32,141,ND,N,PM,N,NA
20040718_SBI_AP_06,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/18/2004 23:09,7/18/2004 23:16,ASSP,1001-21244,N,N,N,5,64,26,38,15.54,39.21,24.86,141,ND,N,PM,N,"puked oil, completely feathered, lg food load"
20040718_SBI_AP_08,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/18/2004 23:56,7/19/2004 0:18,ASSP,1001-21246,N,N,N,3,60,26,34,13.56,37.49,22.59,141,ND,N,PM,N,NA
20040718_SBI_AP_11,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:18,7/19/2004 0:34,ASSP,1001-21249,N,N,N,2,66,26,40,14.64,37.69,24.3,141,ND,N,PM,N,puked oil
20040718_SBI_AP_15,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:38,7/19/2004 1:02,ASSP,1001-21284,N,N,N,1,66,32,34,13.22,38.17,23.88,141,ND,N,PM,N,NA
20040718_SBI_AP_24,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:51,7/19/2004 2:44,ASSP,1001-21293,N,N,N,2,60,24,36,14.67,38.46,22.43,141,ND,N,PM,N,NA
20040718_SBI_ESP_05,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/18/2004 22:34,7/18/2004 22:46,ASSP,7901-02643,N,N,N,2,65,29,36,15.2,39.04,22.14,141,ND,N,JA,N,worn rets
20040718_SBI_ESP_20,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/18/2004 23:42,7/19/2004 0:21,ASSP,7901-02664,N,N,N,3,55,29,26,14.45,37.57,22.96,141,ND,N,JA,N,NA
20040718_SBI_ESP_23,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/18/2004 23:49,7/19/2004 0:30,ASSP,7901-02667,N,N,N,2,49,13,36,14.41,37.69,23.01,141,ND,N,JA,N,NA
20040718_SBI_ESP_24,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 0:34,7/19/2004 0:40,ASSP,7901-02668,N,N,N,1.5,65,29,36,14.6,36.92,22.14,141,ND,N,JA,N,NA
20040718_SBI_ESP_25,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 0:39,7/19/2004 1:01,ASSP,7901-02669,N,N,N,4,61,25,36,14.95,39.43,24.06,141,ND,N,JA,N,slightly white on outer marginal rump - looks ASSP; hybrid? photos 
20040718_SBI_ESP_27,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 0:51,7/19/2004 1:08,ASSP,7901-02671,N,N,N,0,55,25,30,13.85,37.43,23.17,141,ND,N,JA,N,NA
20040718_SBI_ESP_33,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 1:14,7/19/2004 1:50,ASSP,7901-02677,N,N,N,1.5,49,13,36,15.03,38.51,23.02,141,ND,N,JA,N,NA
20040718_SBI_ESP_44,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 2:38,7/19/2004 2:57,ASSP,7901-02688,N,N,N,1,54,17,37,14.12,38.38,23.05,141,ND,N,JA,N,NA
20040718_SBI_ESP_46,20040718_SBI_ESP,7,18,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 2:38,7/19/2004 3:03,ASSP,7901-02690,N,N,N,1.5,66,31,35,14.61,37.58,21.87,141,ND,N,JA,N,NA
20040719_SBI_ESP_10,20040719_SBI_ESP,7,19,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 23:36,7/19/2004 23:31,ASSP,7901-02699,N,N,N,2,66,29,37,14.44,37.18,23.2,141,ND,N,JA,N,NA
20040719_SBI_ESP_11,20040719_SBI_ESP,7,19,2004,SBI,SBI,ESP,33.482528,-119.041599,7/19/2004 23:38,7/19/2004 23:47,ASSP,7901-02700,N,N,N,0,63,31,32,13.18,37.88,22.2,141,ND,N,JA,N,"worn secondaries, missing 5 lft rets"
20040719_SBI_ESP_16,20040719_SBI_ESP,7,19,2004,SBI,SBI,ESP,33.482528,-119.041599,7/20/2004 0:15,7/20/2004 0:25,ASSP,7901-02705,N,N,N,4,67,29,38,14.91,38.69,22.9,141,ND,N,JA,N,NA
20040719_SBI_ESP_25,20040719_SBI_ESP,7,19,2004,SBI,SBI,ESP,33.482528,-119.041599,7/20/2004 1:12,7/20/2004 1:35,ASSP,7901-02714,N,N,N,2,62,26,36,14.45,37.11,22.55,141,ND,N,JA,N,NA
20040622_SCI_SR1_23,20040622_SCI_SR1,6,22,2004,SCI,SR,SR1,34.047666,-119.547674,6/23/2004 1:15,6/23/2004 1:40,ASSP,1961-16109,N,N,N,0,56,26,30,14.53,38.49,22.95,141,ND,ND,JA,N,NA
20040623_SCI_SR1_02,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/23/2004 21:43,6/23/2004 21:47,ASSP,1961-16119,N,N,N,0,60,26,34,15.47,39.63,22.38,141,ND,ND,JA,N,NA
20040623_SCI_SR1_08,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/23/2004 22:50,6/23/2004 22:55,ASSP,1961-16125,N,N,N,1.5,58,23,35,15.53,38.53,21.65,141,ND,ND,JA,N,NA
20040623_SCI_SR1_18,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 0:29,6/24/2004 0:34,ASSP,1961-16135,N,N,N,0,59,24,35,14.65,38.38,22.7,141,ND,ND,JA,N,NA
20040623_SCI_SR1_20,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 0:44,6/24/2004 0:54,ASSP,1961-16137,N,N,N,0,60,23,37,14.28,38.26,22.95,141,ND,ND,JA,N,NA
20040623_SCI_SR1_21,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 0:50,6/24/2004 1:06,ASSP,1961-16138,N,N,N,0,61,24,37,14.86,37.7,23.26,141,ND,ND,JA,N,NA
20040623_SCI_SR1_28,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 1:33,6/24/2004 1:51,ASSP,1961-16145,N,N,N,1.5,59,25,34,14.34,38.11,21.5,141,ND,ND,JA,N,NA
20040623_SCI_SR1_31,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 1:40,6/24/2004 2:02,ASSP,1961-16148,N,N,N,0,50,14,36,15.19,39.14,24.19,141,ND,ND,JA,N,NA
20040623_SCI_SR1_36,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 2:19,6/24/2004 2:48,ASSP,1961-16153,N,N,N,0,62,26,36,13.55,37.35,22.93,141,ND,ND,JA,N,CAPTURED ON GROUND - BY HAND
20040623_SCI_SR1_37,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 2:24,6/24/2004 2:50,ASSP,1961-16154,N,N,N,0,50,13,37,14.32,37.73,22.99,141,ND,ND,JA,N,NA
20040623_SCI_SR1_38,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 2:24,6/24/2004 2:55,ASSP,1961-16155,N,N,N,2,59,23,36,14.46,38.68,22.6,141,ND,ND,JA,N,NA
20040623_SCI_SR1_46,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 3:07,6/24/2004 3:46,ASSP,1961-16163,N,N,N,2,52,14,38,14.97,38.65,22.77,141,ND,ND,JA,N,NA
20040623_SCI_SR1_47,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 3:07,6/24/2004 3:50,ASSP,1961-16164,N,N,N,1.5,46,13,33,14.6,37,22.76,141,ND,ND,JA,N,NA
20040624_SCI_SR1_02,20040624_SCI_SR1,6,24,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 22:29,6/24/2004 22:33,ASSP,1961-16167,N,N,N,2,50,13,37,14.65,38.32,22.13,141,ND,ND,JA,N,NA
20040721_SCI_SR1_04,20040721_SCI_SR1,7,21,2004,SCI,SR,SR1,34.047666,-119.547674,7/21/2004 22:30,7/21/2004 23:05,ASSP,7901-02724,N,N,N,4,63,24,39,14.59,38.51,23.13,141,ND,N,JA,N,RADIO = 4381
20040721_SCI_SR1_11,20040721_SCI_SR1,7,21,2004,SCI,SR,SR1,34.047666,-119.547674,7/21/2004 23:32,7/21/2004 23:37,ASSP,7901-02731,N,N,N,0,60,25,35,15.02,38.78,23.93,141,ND,N,JA,N,NA
20040721_SCI_SR1_16,20040721_SCI_SR1,7,21,2004,SCI,SR,SR1,34.047666,-119.547674,7/21/2004 23:59,7/22/2004 1:48,ASSP,7901-02736,N,N,N,4,59,24,35,14.38,37.13,23.05,141,ND,F,JA,N,RADIO = 4132
20040721_SCI_SR1_17,20040721_SCI_SR1,7,21,2004,SCI,SR,SR1,34.047666,-119.547674,7/22/2004 0:09,7/22/2004 0:25,ASSP,7901-02737,N,N,N,1.5,62,25,37,15.27,39.17,23.03,141,ND,N,JA,N,NA
20040814_SBI_AP_03,20040814_SBI_AP,8,14,2004,SBI,SBI,AP,33.487622,-119.028535,8/14/2004 21:44,ND,ASSP,1001-21296,N,N,N,2,57,26,31,15.07,39.33,22.79,141,75,N,JA,N,NA
20040815_SBI_AP_05,20040815_SBI_AP,8,15,2004,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 22:45,ND,ASSP,1001-21341,N,N,N,4.5,62,27,35,15.59,38.5,25.22,141,ND,ND,PM,N,NA
20040815_SBI_AP_14,20040815_SBI_AP,8,15,2004,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 23:24,ND,ASSP,7901-02692,Y,N,N,1.5,61,26,35,15.03,39.14,24.57,141,ND,ND,PM,N,RECAPTURE BANDED 7/19/04 ESEAL POINT SBI
20040815_SBI_ESP_10,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/15/2004 21:33,8/15/2004 21:38,ASSP,7901-02975,N,N,N,2,59,26,33,14.59,37.13,22.94,141,78,ND,JA,N,NA
20040815_SBI_ESP_13,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/15/2004 22:56,8/15/2004 23:12,ASSP,7901-02979,N,N,N,4,63,26,37,15.27,38.35,23.06,141,ND,F,JA,N,RADIO = 4284
20040815_SBI_ESP_20,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/16/2004 1:27,8/16/2004 2:50,ASSP,7901-02988,N,N,N,4,65,26,39,14.26,38.25,22.81,141,ND,Y,JA,N,RADIO = 4504; FULL BELLY
20040815_SBI_ESP_21,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/16/2004 1:45,8/16/2004 3:06,ASSP,7901-02990,N,N,N,4.5,67,30,37,14.54,38.21,23.64,141,ND,M,JA,N,RADIO = 4143
20040815_SBI_ESP_22,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/16/2004 2:06,8/16/2004 3:24,ASSP,7901-02991,N,N,N,4,61,25,36,14.59,37.53,22.48,141,ND,M,JA,N,RADIO = 4122
20040815_SBI_ESP_23,20040815_SBI_ESP,8,15,2004,SBI,SBI,ESP,33.482528,-119.041599,8/16/2004 2:19,8/16/2004 3:41,ASSP,7901-02992,N,N,N,4.5,71,30,41,14.88,38.35,23.37,141,ND,F,JA,N,RADIO = 4545
20040816_SBI_AP_06,20040816_SBI_AP,8,16,2004,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 21:48,8/16/2004 21:55,ASSP,1901-38332,N,N,N,4.5,62,26,36,14.02,38.34,23.96,141,ND,ND,PM,N,NA
20040816_SBI_ESP_12,20040816_SBI_ESP,8,16,2004,SBI,SBI,ESP,33.482528,-119.041599,8/17/2004 1:43,8/17/2004 1:49,ASSP,1901-38508,N,N,N,4,59,26,33,14.52,37.49,22.55,141,ND,ND,JA,N,NA
20040816_SBI_ESP_13,20040816_SBI_ESP,8,16,2004,SBI,SBI,ESP,33.482528,-119.041599,8/17/2004 2:05,8/17/2004 2:12,ASSP,1901-38509,N,N,N,4.5,59,26,33,15.13,38.31,21.39,141,ND,ND,JA,N,PUKED OIL
20040721_SCI_SR1_21,20040721_SCI_SR1,7,21,2004,SCI,SR,SR1,34.047666,-119.547674,7/22/2004 0:20,7/22/2004 2:24,ASSP,7901-02741,N,N,N,4,68,31,37,15.02,38.36,22.57,141,ND,F,JA,N,RADIO = 4093
20040721_SCI_SR1_27,20040721_SCI_SR1,7,21,2004,SCI,SR,SR1,34.047666,-119.547674,7/22/2004 0:37,7/22/2004 1:04,ASSP,7901-02747,N,N,N,2,58,25,33,14.46,37.08,21.72,141,ND,N,JA,N,CHECK RECORD IN BLOOD DB
20040722_SCI_SR1_01,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/22/2004 21:46,7/22/2004 22:10,ASSP,7901-02749,N,N,N,2,61,25,36,14.91,37.83,20.23,141,ND,F,JA,N,RADIO = 4323
20040722_SCI_SR1_02,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/22/2004 22:07,7/22/2004 22:17,ASSP,7901-02750,N,N,N,0,62,25,37,14.43,37.69,22.63,141,ND,N,JA,N,puked oil
20040722_SCI_SR1_13,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/22/2004 23:55,7/23/2004 0:03,ASSP,7901-02761,N,N,N,0,61,25,36,14.85,38.14,22.51,141,ND,N,JA,N,NA
20040722_SCI_SR1_21,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/23/2004 0:37,7/23/2004 1:18,ASSP,7901-02769,N,N,N,1.5,55,17,38,ND,ND,ND,141,ND,N,JA,N,NA
20050701_SMI_PI1_03,20050701_SMI_PI1,7,1,2005,SMI,PI,PI1,34.056323,-120.332024,7/1/2005 22:41,ND,ASSP,1971-01603,N,N,N,0,59,26,33,ND,ND,ND,141,ND,N,JA,N,NA
20050701_SMI_PI1_10,20050701_SMI_PI1,7,1,2005,SMI,PI,PI1,34.056323,-120.332024,7/2/2005 0:25,ND,ASSP,1971-01610,N,N,N,4,61,24,37,ND,ND,ND,141,ND,ND,JA,N,NA
20050702_SMI_PI1_09,20050702_SMI_PI1,7,2,2005,SMI,PI,PI1,34.056323,-120.332024,7/2/2005 22:26,ND,ASSP,1971-01617,N,N,N,4,67,30,37,ND,ND,ND,141,ND,F,JA,N,RADIO = 4555
20050702_SMI_PI1_12,20050702_SMI_PI1,7,2,2005,SMI,PI,PI1,34.056323,-120.332024,7/2/2005 23:19,ND,ASSP,1971-01620,N,N,Y,3,60,25,35,ND,ND,ND,141,ND,ND,JA,N,PUKED IN NET
20050703_SMI_PI1_03,20050703_SMI_PI1,7,3,2005,SMI,PI,PI1,34.056323,-120.332024,7/3/2005 21:53,ND,ASSP,1971-01629,N,N,N,0,62,25,37,ND,ND,ND,141,ND,N,JA,N,NA
20070618_SMI_PI1_08,20070618_SMI_PI1,6,18,2007,SMI,PI,PI1,34.056323,-120.332024,6/18/2007 22:12,ND,ASSP,1971-02283,N,N,N,0,66,29,37,ND,ND,ND,141,ND,ND,JA,N,NA
20070618_SMI_PI1_16,20070618_SMI_PI1,6,18,2007,SMI,PI,PI1,34.056323,-120.332024,6/18/2007 22:40,ND,ASSP,1971-02291,N,N,N,0,59,25,34,ND,ND,ND,141,ND,ND,JA,N,NA
20070618_SMI_PI1_19,20070618_SMI_PI1,6,18,2007,SMI,PI,PI1,34.056323,-120.332024,6/18/2007 22:48,ND,ASSP,1971-02294,N,N,N,0,60,25,35,ND,ND,ND,141,ND,ND,JA,N,NA
20070618_SMI_PI1_21,20070618_SMI_PI1,6,18,2007,SMI,PI,PI1,34.056323,-120.332024,6/18/2007 23:17,ND,ASSP,1971-02296,N,N,N,0,61,25,36,ND,ND,ND,141,ND,ND,JA,N,NA
20150617_SMI_PI1_06,20150617_SMI_PI1,6,17,2015,SMI,PI,PI1,34.056323,-120.332024,6/17/2015 22:02,ND,ASSP,1971-02321,N,N,N,1.5,62,26,36,14.65,37.2,23.3,141,ND,ND,ND,N,NA
20150617_SMI_PI1_10,20150617_SMI_PI1,6,17,2015,SMI,PI,PI1,34.056323,-120.332024,6/17/2015 22:35,ND,ASSP,1971-02325,N,N,N,2,64,26,38,14.7,38.95,24.05,141,ND,ND,JA,N,FEATHER MITES
20040722_SCI_SR1_38,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/23/2004 2:26,7/23/2004 2:38,ASSP,7901-02786,N,N,N,0,60,21,39,ND,ND,ND,141,ND,N,JA,N,NA
20040818_SCI_SR1_04,20040818_SCI_SR1,8,18,2004,SCI,SR,SR1,34.047666,-119.547674,8/18/2004 21:32,ND,ASSP,1901-38513,N,N,N,0,67,30,37,14.39,37.82,22.99,141,ND,ND,JA,N,PRIM AND RETS ALL WORN
20040818_SCI_SR1_13,20040818_SCI_SR1,8,18,2004,SCI,SR,SR1,34.047666,-119.547674,8/18/2004 23:50,8/19/2004 0:14,ASSP,1901-38523,N,N,N,4.5,65,27,38,14.33,37.24,23.45,141,ND,M,HMN,N,RADIO = 4782; RETS WORN
20040819_SCI_SR1_04,20040819_SCI_SR1,8,19,2004,SCI,SR,SR1,34.047666,-119.547674,8/19/2004 22:29,8/19/2004 23:10,ASSP,1901-38534,N,N,N,3,68,30,38,15.71,37.74,22.72,141,ND,F,JA,N,RADIO = 4592
20040819_SCI_SR1_09,20040819_SCI_SR1,8,19,2004,SCI,SR,SR1,34.047666,-119.547674,8/20/2004 0:37,8/20/2004 0:45,ASSP,1901-38539,N,N,N,3,61,25,36,14.34,37.99,23.18,141,ND,ND,JA,N,NA
20050531_SCI_SR1_08,20050531_SCI_SR1,5,31,2005,SCI,SR,SR1,34.047666,-119.547674,5/31/2005 21:41,ND,ASSP,4501-95491,N,N,N,0,60,25,35,ND,ND,ND,141,ND,F,JA,N,NA
20050531_SCI_SR1_33,20050531_SCI_SR1,5,31,2005,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 1:29,ND,ASSP,4501-95516,N,N,N,0,63,26,37,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_01,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 21:30,ND,ASSP,4501-95519,N,N,N,0,63,26,37,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_06,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 21:38,ND,ASSP,4501-95524,N,N,N,3,57,25,32,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_08,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 21:46,ND,ASSP,4501-95526,N,N,N,3,63,25,38,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_14,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 22:17,ND,ASSP,4501-95532,N,N,N,3,59,25,34,ND,ND,ND,141,ND,N,JA,N,PUKED IN NET
20060601_SCI_SR1_16,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 22:39,ND,ASSP,4501-95534,N,N,N,1,59,27,32,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_19,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 22:52,ND,ASSP,4501-95537,N,N,N,0,61,25,36,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_22,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 23:04,ND,ASSP,4501-95540,N,N,N,0,63,27,36,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_49,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/2/2005 1:40,ND,ASSP,4501-95568,N,N,Y,1,58,25,33,ND,ND,ND,141,ND,N,JA,N,NA
20060601_SCI_SR1_51,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/2/2005 1:57,ND,ASSP,4501-95570,N,N,N,0,64,26,38,ND,ND,ND,141,ND,N,JA,N,NA
20150617_SMI_PI1_16,20150617_SMI_PI1,6,17,2015,SMI,PI,PI1,34.056323,-120.332024,6/17/2015 23:30,ND,ASSP,1971-02332,N,N,N,1.5,63,20,43,15.9,40.15,24.55,141,ND,ND,JA,N,FULL BELLY
20150617_SMI_PI1_20,20150617_SMI_PI1,6,17,2015,SMI,PI,PI1,34.056323,-120.332024,6/18/2015 0:23,ND,ASSP,1971-02336,N,N,N,3,64,26,38,15.75,39.1,23.55,141,ND,ND,ND,N,NA
20150617_SMI_PI1_23,20150617_SMI_PI1,6,17,2015,SMI,PI,PI1,34.056323,-120.332024,6/18/2015 1:02,ND,ASSP,1971-02339,N,N,N,2,64,26,38,14.45,38.05,22.8,141,ND,ND,ND,N,NA
20150617_SMI_PI1_25,20150617_SMI_PI1,6,17,2015,SMI,PI,PI1,34.056323,-120.332024,6/18/2015 1:17,ND,ASSP,1971-02341,N,N,N,3,64,25,39,15.2,37.3,24.9,141,ND,ND,JA,N,NA
20150618_SMI_PI1_03,20150618_SMI_PI1,6,18,2015,SMI,PI,PI1,34.056323,-120.332024,6/18/2015 21:52,ND,ASSP,1971-02349,N,N,N,1.5,60,20,40,14.75,39,23.15,141,ND,ND,MC,N,NA
