"catch_ID","session_ID","session_date","session_year","session_month","session_day","island_code","subisland_code","site_code","lat","long","capture_date","capture_year","capture_month","capture_day","capture_hour","capture_min","release_date","species","band_no","recapture","replaced","diet","BP","uncorr_mass","mass_tare","mass_corr","culmen","skull_length","tarsus","wing","tail","tail_fork","sex","how_sexed","age","how_aged","bander_id","measurers","flagged","notes"
"2005-05-28_SMI_PI_29","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:19:00,2005,5,29,0,19,NA,"ASSP","4501-95429","N","N","N","1.5",62,25,37,NA,NA,NA,143,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_30","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:19:00,2005,5,29,0,19,NA,"ASSP","4501-95430","N","N","N","1",68,29,39,NA,NA,NA,137,NA,NA,"F",NA,NA,NA,NA,"JA","N","PUKED OIL IN NET"
"2005-05-28_SMI_PI_31","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:26:00,2005,5,29,0,26,NA,"ASSP","4501-95431","N","N","N","1.5",67,29,38,NA,NA,NA,143,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_32","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:38:00,2005,5,29,0,38,NA,"ASSP","4501-95432","N","N","N","1",64,25,39,NA,NA,NA,141,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_33","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:46:00,2005,5,29,0,46,NA,"ASSP","4501-95433","N","N","N","2",60,25,35,NA,NA,NA,140,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_34","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:13:00,2005,5,29,1,13,NA,"ASSP","4501-95433","SNR","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JA","N","SAME NIGHT RECAPTURE"
"2005-05-28_SMI_PI_35","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:52:00,2005,5,29,0,52,NA,"ASSP","4501-95434","N","N","N","2",60,25,35,NA,NA,NA,140,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_36","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:57:00,2005,5,29,0,57,NA,"ASSP","4501-95435","N","N","N","2",64,25,39,NA,NA,NA,150,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_37","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:57:00,2005,5,29,0,57,NA,"ASSP","4501-95436","N","N","N","3",65,25,40,NA,NA,NA,142,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_38","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 00:57:00,2005,5,29,0,57,NA,"ASSP","4501-95437","N","N","N","3",62,25,37,NA,NA,NA,146,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_39","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:05:00,2005,5,29,1,5,NA,"ASSP","4501-95438","N","N","N","3",65,29,36,NA,NA,NA,150,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_40","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:05:00,2005,5,29,1,5,NA,"ASSP","4501-95439","N","N","N","0",62,25,37,NA,NA,NA,145,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_41","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:22:00,2005,5,29,1,22,NA,"ASSP","4501-95440","N","N","N","1.5",67,29,38,NA,NA,NA,142,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_42","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:28:00,2005,5,29,1,28,NA,"ASSP","4501-95441","N","N","N","1",66,30,36,NA,NA,NA,143,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_43","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:34:00,2005,5,29,1,34,NA,"ASSP","4501-95442","N","N","N","3",63,25,38,NA,NA,NA,140,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_44","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:44:00,2005,5,29,1,44,NA,"ASSP","4501-95443","N","N","N","3",59,25,34,NA,NA,NA,138,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_45","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:50:00,2005,5,29,1,50,NA,"ASSP","4501-95444","N","N","N","0",58,25,33,NA,NA,NA,137,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_46","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:56:00,2005,5,29,1,56,NA,"ASSP","4501-95445","N","N","N","1",58,25,33,NA,NA,NA,140,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-28_SMI_PI_47","2005-05-28_SMI_PI",2005-05-28,2005,5,28,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 01:56:00,2005,5,29,1,56,NA,"ASSP","4501-95446","N","N","N","3",68,29,39,NA,NA,NA,145,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_03","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:01:00,2005,5,29,22,1,NA,"ASSP","4501-95447","N","N","N","1.5",64,25,39,NA,NA,NA,147,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_04","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:01:00,2005,5,29,22,1,NA,"ASSP","4501-95448","N","N","N","1",65,31,34,NA,NA,NA,144,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_05","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:06:00,2005,5,29,22,6,NA,"ASSP","4501-95449","N","N","N","1",63,25,38,NA,NA,NA,143,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_06","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:20:00,2005,5,29,22,20,NA,"ASSP","4501-95450","N","N","N","0",60,25,35,NA,NA,NA,141,NA,NA,"M",NA,NA,NA,NA,"JA","N","PUKED IN NET"
"2005-05-29_SMI_PI_07","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:20:00,2005,5,29,22,20,NA,"ASSP","4501-95451","N","N","N","1",67,29,38,NA,NA,NA,140,NA,NA,"F",NA,NA,NA,NA,"JA","N","PUKED IN NET"
"2005-05-29_SMI_PI_08","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:20:00,2005,5,29,22,20,NA,"ASSP","4501-95452","N","N","N","0",62,25,37,NA,NA,NA,148,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_09","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:26:00,2005,5,29,22,26,NA,"ASSP","4501-95453","N","N","N","2",66,31,35,NA,NA,NA,143,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_10","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:36:00,2005,5,29,22,36,NA,"ASSP","4501-95454","N","N","N","3",60,25,35,NA,NA,NA,139,NA,NA,"F",NA,NA,NA,NA,"JA","N","ONE DOT OF BLOOD"
"2005-05-29_SMI_PI_11","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:43:00,2005,5,29,22,43,NA,"ASSP","4501-95455","N","N","N","0",68,31,37,NA,NA,NA,138,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_12","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:50:00,2005,5,29,22,50,NA,"ASSP","4501-95456","N","N","N","0",65,31,34,NA,NA,NA,134,NA,NA,"M",NA,NA,NA,NA,"JA","N","PUKED IN NET"
"2005-05-29_SMI_PI_13","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:57:00,2005,5,29,22,57,NA,"ASSP","4501-95457","N","N","N","3",65,25,40,NA,NA,NA,142,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_14","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:58:00,2005,5,29,22,58,NA,"ASSP","4501-95458","N","N","N","0",65,31,34,NA,NA,NA,140,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_15","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 22:58:00,2005,5,29,22,58,NA,"ASSP","4501-95459","N","N","N","0",59,25,34,NA,NA,NA,135,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_16","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:05:00,2005,5,29,23,5,NA,"ASSP","4501-95460","N","N","N","0",58,25,33,NA,NA,NA,138,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_17","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:11:00,2005,5,29,23,11,NA,"ASSP","4501-95461","N","N","N","3",62,25,37,NA,NA,NA,141,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_18","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:20:00,2005,5,29,23,20,NA,"ASSP","4501-95462","N","N","N","3",71,25,46,NA,NA,NA,149,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_19","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:22:00,2005,5,29,23,22,NA,"ASSP","4501-95463","N","N","N","0",58,25,33,NA,NA,NA,142,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_20","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:34:00,2005,5,29,23,34,NA,"ASSP","4501-95464","N","N","N","0",60,25,35,NA,NA,NA,137,NA,NA,"N",NA,NA,NA,NA,"JA","N","PUKED ORANGE OIL HR THINKS MALE"
"2005-05-29_SMI_PI_21","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:41:00,2005,5,29,23,41,NA,"ASSP","4501-95465","N","N","N","1",61,25,36,NA,NA,NA,148,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-08-06_SMI_PI_12","2005-08-06_SMI_PI",2005-08-06,2005,8,6,"SMI","PI","PI",34.056323,-120.332024,2005-08-07 00:24:00,2005,8,7,0,24,NA,"ASSP","4501-95466","Y","N","N","3",59,20,39,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,"JA","N","RECAPTURE BANDED 5/29/05 PRINCE"
"2005-05-29_SMI_PI_22","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:49:00,2005,5,29,23,49,NA,"ASSP","4501-95466","N","N","N","2",62,25,37,NA,NA,NA,145,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_23","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:54:00,2005,5,29,23,54,NA,"ASSP","4501-95467","N","N","Y","3",65,25,40,NA,NA,NA,142,NA,NA,"N",NA,NA,NA,NA,"JA","N","PUKED OIL"
"2005-08-07_SMI_PI_15","2005-08-07_SMI_PI",2005-08-07,2005,8,7,"SMI","PI","PI",34.056323,-120.332024,2005-08-07 22:42:00,2005,8,7,22,42,NA,"ASSP","4501-95468","Y","N","N","4",57,19,38,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"JA","N","RECAPTURE BANDED 5/29/05 PRINCE"
"2005-05-29_SMI_PI_24","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-29 23:58:00,2005,5,29,23,58,NA,"ASSP","4501-95468","N","N","N","1",70,31,39,NA,NA,NA,142,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_25","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:00:00,2005,5,30,0,0,NA,"LHSP","4501-95469","N","N","N","3",58,25,33,NA,NA,NA,147,NA,NA,"Y",NA,NA,NA,NA,"JA","N","RUMP = 3, ALL WT W DARK CENTRAL BAND"
"2005-05-29_SMI_PI_26","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:09:00,2005,5,30,0,9,NA,"ASSP","4501-95470","N","N","N","1",67,30,37,NA,NA,NA,146,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_27","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:18:00,2005,5,30,0,18,NA,"ASSP","4501-95471","N","N","N","3",62,25,37,NA,NA,NA,143,NA,NA,"N",NA,NA,NA,NA,"JA","N","PUKED IN NET"
"2005-05-29_SMI_PI_28","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:38:00,2005,5,30,0,38,NA,"ASSP","4501-95472","N","N","N","3",61,25,36,NA,NA,NA,145,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_29","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:43:00,2005,5,30,0,43,NA,"ASSP","4501-95473","N","N","N","3",63,24,39,NA,NA,NA,141,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_30","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:46:00,2005,5,30,0,46,NA,"ASSP","4501-95474","N","N","N","1",66,31,35,NA,NA,NA,141,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_31","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:50:00,2005,5,30,0,50,NA,"ASSP","4501-95475","N","N","N","1.5",61,25,36,NA,NA,NA,142,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_32","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 00:57:00,2005,5,30,0,57,NA,"LHSP","4501-95476","N","N","N",NA,55,25,30,NA,NA,NA,150,NA,NA,"Y",NA,NA,NA,NA,"JA","N","RUMP = 2, NEARLY ALL WHT"
"2005-05-29_SMI_PI_33","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:05:00,2005,5,30,1,5,NA,"ASSP","4501-95477","N","N","N","3",58,24,34,NA,NA,NA,143,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_34","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:05:00,2005,5,30,1,5,NA,"ASSP","4501-95478","N","N","N","1",65,31,34,NA,NA,NA,144,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_35","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:18:00,2005,5,30,1,18,NA,"ASSP","4501-95479","N","N","N","3",62,25,37,NA,NA,NA,144,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_36","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:24:00,2005,5,30,1,24,NA,"ASSP","4501-95480","N","N","N","1.5",62,25,37,NA,NA,NA,134,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_37","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:32:00,2005,5,30,1,32,NA,"ASSP","4501-95481","N","N","N","0",64,25,39,NA,NA,NA,148,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_38","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:36:00,2005,5,30,1,36,NA,"ASSP","4501-95482","N","N","N","1.5",65,31,34,NA,NA,NA,136,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_39","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:42:00,2005,5,30,1,42,NA,"ASSP","4501-95483","N","N","N","2",62,24,38,NA,NA,NA,146,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_40","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:45:00,2005,5,30,1,45,NA,"ASSP","4501-95484","N","N","N","3",62,25,37,NA,NA,NA,145,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_41","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 01:54:00,2005,5,30,1,54,NA,"ASSP","4501-95485","N","N","N","0",63,25,38,NA,NA,NA,147,NA,NA,"N",NA,NA,NA,NA,"JA","N","FEW WHT FEATHERS ON FLANKS - ASSP"
"2005-05-29_SMI_PI_42","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 02:02:00,2005,5,30,2,2,NA,"ASSP","4501-95486","N","N","N","3",63,24,39,NA,NA,NA,145,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_43","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 02:07:00,2005,5,30,2,7,NA,"ASSP","4501-95487","N","N","N","2",65,25,40,NA,NA,NA,153,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_44","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 02:15:00,2005,5,30,2,15,NA,"ASSP","4501-95488","N","N","N","0",59,25,34,NA,NA,NA,138,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-29_SMI_PI_45","2005-05-29_SMI_PI",2005-05-29,2005,5,29,"SMI","PI","PI",34.056323,-120.332024,2005-05-30 02:24:00,2005,5,30,2,24,NA,"ASSP","4501-95489","N","N","Y","0",62,25,37,NA,NA,NA,141,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_07","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 21:31:00,2005,5,31,21,31,NA,"ASSP","4501-95490","N","N","N",NA,63,25,38,NA,NA,NA,147,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_08","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 21:41:00,2005,5,31,21,41,NA,"ASSP","4501-95491","N","N","N","0",60,25,35,NA,NA,NA,141,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_09","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 21:48:00,2005,5,31,21,48,NA,"ASSP","4501-95492","N","N","N","1",65,25,40,NA,NA,NA,142,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_10","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 21:55:00,2005,5,31,21,55,NA,"ASSP","4501-95493","N","N","N","1",62,25,37,NA,NA,NA,139,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_11","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 22:06:00,2005,5,31,22,6,NA,"ASSP","4501-95494","N","N","N","0",63,25,38,NA,NA,NA,139,NA,NA,"M",NA,NA,NA,NA,"JA","N","PUKED OIL"
"2005-05-31_SCI_SR_12","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 22:15:00,2005,5,31,22,15,NA,"ASSP","4501-95495","N","N","N","0",59,25,34,NA,NA,NA,135,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_13","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 22:15:00,2005,5,31,22,15,NA,"ASSP","4501-95496","N","N","N","1",62,24,38,NA,NA,NA,140,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_14","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 22:39:00,2005,5,31,22,39,NA,"ASSP","4501-95497","N","N","N","0",62,25,37,NA,NA,NA,137,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_15","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 22:51:00,2005,5,31,22,51,NA,"ASSP","4501-95498","N","N","N","0",62,25,37,NA,NA,NA,140,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_16","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 22:58:00,2005,5,31,22,58,NA,"ASSP","4501-95499","N","N","N","3",67,25,42,NA,NA,NA,144,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_17","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 23:00:00,2005,5,31,23,0,NA,"ASSP","4501-95500","N","N","N","3",63,25,38,NA,NA,NA,142,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_18","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 23:07:00,2005,5,31,23,7,NA,"ASSP","4501-95501","N","N","N","0",62,25,37,NA,NA,NA,145,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_19","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 23:15:00,2005,5,31,23,15,NA,"ASSP","4501-95502","N","N","N","0",62,25,37,NA,NA,NA,147,NA,NA,"F",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_20","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 23:21:00,2005,5,31,23,21,NA,"ASSP","4501-95503","N","N","Y","4",64,30,34,NA,NA,NA,144,NA,NA,"M",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_21","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 23:33:00,2005,5,31,23,33,NA,"ASSP","4501-95504","N","N","N","0",68,30,38,NA,NA,NA,142,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_22","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 23:40:00,2005,5,31,23,40,NA,"ASSP","4501-95505","N","N","N","3",62,25,37,NA,NA,NA,144,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_23","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-05-31 23:47:00,2005,5,31,23,47,NA,"ASSP","4501-95506","N","N","N","0",67,25,42,NA,NA,NA,149,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_24","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-06-01 00:01:00,2005,6,1,0,1,NA,"ASSP","4501-95507","N","N","N","0",65,27,38,NA,NA,NA,140,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_25","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-06-01 00:09:00,2005,6,1,0,9,NA,"ASSP","4501-95508","N","N","N","3",62,27,35,NA,NA,NA,137,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
"2005-05-31_SCI_SR_26","2005-05-31_SCI_SR",2005-05-31,2005,5,31,"SCI","SR","SR",34.047666,-119.547674,2005-06-01 00:13:00,2005,6,1,0,13,NA,"ASSP","4501-95509","N","N","N","0",59,25,34,NA,NA,NA,139,NA,NA,"N",NA,NA,NA,NA,"JA","N",NA
