catch_ID,session_ID,session_date,session_year,session_month,session_day,island_code,subisland_code,site_code,lat,long,capture_date,capture_year,capture_month,capture_day,capture_hour,capture_min,release_date,species,ind_code,band_no,recapture,replaced,diet,BP,uncorr_mass,mass_tare,mass_corr,culmen,skull_length,tarsus,wing,tail,sex,measurers,flagged,notes
2014-08-22_SBI_SRO_02,2014-08-22_SBI_SRO,8/22/2014,2014,8,22,SBI,SBI,SRO,33.484214,-119.034674,8/23/2014 0:01,2014,8,23,0,1,8/23/2014 0:07,ASSP,4501-37848,4501-37848,N,N,N,5,35,0,35,15.2,ND,20.9,144,ND,ND,"EWW, CAC, SMC",N,NA
2014-08-22_SBI_SRO_03,2014-08-22_SBI_SRO,8/22/2014,2014,8,22,SBI,SBI,SRO,33.484214,-119.034674,8/23/2014 1:29,2014,8,23,1,29,8/23/2014 1:38,ASSP,4501-37849,4501-37849,N,N,N,3,34,0,34,14.4,ND,20.9,140,ND,ND,"EWW, CAC, SMC",N,NA
2015-06-13_SBI_ESP_01,2015-06-13_SBI_ESP,6/13/2015,2015,6,13,SBI,SBI,ESP,33.482528,-119.041599,6/13/2015 23:08,2015,6,13,23,8,6/13/2015 23:17,ASSP,4501-37855,4501-37855,N,N,N,0,35,0,35,14.3,38.5,24.7,146,ND,ND,"AAY, GRK",N,NA
2015-06-13_SBI_ESP_02,2015-06-13_SBI_ESP,6/13/2015,2015,6,13,SBI,SBI,ESP,33.482528,-119.041599,6/13/2015 23:36,2015,6,13,23,36,6/13/2015 23:42,ASSP,4501-37856,4501-37856,N,N,N,0,32,0,32,14.2,37,25.5,142,ND,ND,"AAY, GRK",N,NA
2015-07-09_SBI_AP_01,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/9/2015 22:32,2015,7,9,22,32,7/9/2015 22:42,ASSP,4501-37857,4501-37857,N,N,N,4,37,0,37,14.9,39.3,21.2,145,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_02,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/9/2015 23:11,2015,7,9,23,11,7/9/2015 23:20,ASSP,4501-37858,4501-37858,N,N,N,1,37,0,37,14.3,39.2,27,138,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_03,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/9/2015 23:17,2015,7,9,23,17,7/9/2015 23:23,ASSP,4501-37859,4501-37859,N,N,N,0,33,0,33,13.4,36.9,24,135,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_04,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/9/2015 23:32,2015,7,9,23,32,7/9/2015 23:36,ASSP,4501-37860,4501-37860,N,N,N,1,34,0,34,13.6,36,19.8,141,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_05,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/9/2015 23:33,2015,7,9,23,33,7/9/2015 23:37,ASSP,4501-37861,4501-37861,N,N,N,0,39,0,39,15.1,39.5,24.8,141,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_06,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/10/2015 1:32,2015,7,10,1,32,NA,ASSP,4501-37861,4501-37861,SNR,N,N,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,"GRK, AAY, PTL, SMC",N,Same night recapture
2015-07-09_SBI_AP_07,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/10/2015 0:41,2015,7,10,0,41,7/10/2015 0:42,ASSP,4501-37862,4501-37862,N,N,N,4,32,0,32,14,39.5,19.8,135,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2016-07-07_SBI_ESP_01,2016-07-07_SBI_ESP,7/7/2016,2016,7,7,SBI,SBI,ESP,33.482528,-119.041599,7/7/2016 22:22,2016,7,7,22,22,7/7/2016 22:29,ASSP,4501-37862,4501-37862,Y,N,N,3,34,0,34,14.4,38.1,23.3,138,ND,ND,"AJD, JAH",N,NA
2015-07-09_SBI_AP_08,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/10/2015 0:50,2015,7,10,0,50,7/10/2015 1:00,ASSP,4501-37863,4501-37863,N,N,N,0,32,0,32,14.6,40.9,22.2,140,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_09,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/10/2015 1:01,2015,7,10,1,1,7/10/2015 1:06,ASSP,4501-37864,4501-37864,N,N,N,1,36,0,36,13.7,36.1,23.4,136,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_10,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/10/2015 1:10,2015,7,10,1,10,7/10/2015 1:18,ASSP,4501-37865,4501-37865,N,N,N,3,34,0,34,14.4,38.5,23.8,145,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-09_SBI_AP_11,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/10/2015 1:42,2015,7,10,1,42,7/10/2015 1:46,ASSP,4501-37866,4501-37866,N,N,N,3,34,0,34,14.1,37.2,23.2,142,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2016-06-01_SBI_AP_03,2016-06-01_SBI_AP,6/1/2016,2016,6,1,SBI,SBI,AP,33.487622,-119.028535,6/2/2016 0:53,2016,6,2,0,53,6/2/2016 0:59,ASSP,4501-37866,4501-37866,Y,N,N,3,38,0,38,13.9,37.9,22.5,144,ND,ND,"JAH, AJB",N,NA
2015-07-09_SBI_AP_12,2015-07-09_SBI_AP,7/9/2015,2015,7,9,SBI,SBI,AP,33.487622,-119.028535,7/10/2015 1:43,2015,7,10,1,43,7/10/2015 2:08,ASSP,4501-37867,4501-37867,N,N,N,3,33,0,33,14.2,36.7,21.8,144,ND,ND,"GRK, AAY, PTL, SMC",N,NA
2015-07-22_SBI_ESP_01,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 21:49,2015,7,22,21,49,7/22/2015 21:53,ASSP,4501-37868,4501-37868,N,N,N,0,36,0,36,14.6,38.3,25.1,145,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_02,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 21:51,2015,7,22,21,51,7/22/2015 21:54,ASSP,4501-37869,4501-37869,N,N,N,0,33,0,33,14.6,39.1,23.5,140,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_03,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 22:09,2015,7,22,22,9,7/22/2015 22:15,ASSP,4501-37870,4501-37870,N,N,N,1,34,0,34,13.9,37.6,23.6,142,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_04,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 22:18,2015,7,22,22,18,7/22/2015 22:24,ASSP,4501-37871,4501-37871,N,N,N,1,33,0,33,14.9,37.5,23.9,140,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_05,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 22:28,2015,7,22,22,28,7/22/2015 22:38,ASSP,4501-37872,4501-37872,N,N,N,1,38,0,38,14.6,38.5,23.4,138,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_06,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 22:47,2015,7,22,22,47,7/22/2015 22:53,ASSP,4501-37873,4501-37873,N,N,N,3,33,0,33,14.6,37,22.2,140,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_07,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 22:54,2015,7,22,22,54,7/22/2015 23:02,ASSP,4501-37874,4501-37874,N,N,N,0,34,0,34,14.2,36.2,24.4,140,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_08,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 23:22,2015,7,22,23,22,7/22/2015 23:27,ASSP,4501-37875,4501-37875,N,N,N,3,35,0,35,14.3,36.4,25.2,142,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_09,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 23:32,2015,7,22,23,32,7/22/2015 23:36,ASSP,4501-37876,4501-37876,N,N,N,0,32,0,32,14.9,35.6,24.4,143,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_10,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/22/2015 23:45,2015,7,22,23,45,7/22/2015 22:49,ASSP,4501-37877,4501-37877,N,N,N,0,33,0,33,14.7,38.9,23.2,138,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_11,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 0:32,2015,7,23,0,32,7/23/2015 0:40,ASSP,4501-37878,4501-37878,N,N,N,3,33,0,33,15.4,38.7,23.4,130,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_12,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 0:45,2015,7,23,0,45,7/23/2015 0:52,ASSP,4501-37879,4501-37879,N,N,N,1,31,0,31,13.3,37.4,24.1,131,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_13,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 0:45,2015,7,23,0,45,7/23/2015 0:53,ASSP,4501-37880,4501-37880,N,N,N,1,38,0,38,14.7,38.3,23.6,141,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_14,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 0:59,2015,7,23,0,59,7/23/2015 1:07,ASSP,4501-37881,4501-37881,N,N,N,1,34,0,34,14.4,39.2,23.7,136,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_15,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 1:15,2015,7,23,1,15,7/23/2015 1:21,ASSP,4501-37882,4501-37882,N,N,N,0,35,0,35,14.9,38.4,23.7,138,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_16,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 1:25,2015,7,23,1,25,7/23/2015 1:31,ASSP,4501-37883,4501-37883,N,N,N,2,34,0,34,15.4,38.3,23.3,139,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_17,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 1:32,2015,7,23,1,32,7/23/2015 1:37,ASSP,4501-37884,4501-37884,N,N,N,3,36,0,36,15.3,39.2,24.5,137,ND,ND,"JAH, MGB",N,NA
2015-07-22_SBI_ESP_18,2015-07-22_SBI_ESP,7/22/2015,2015,7,22,SBI,SBI,ESP,33.482528,-119.041599,7/23/2015 1:57,2015,7,23,1,57,7/23/2015 2:02,ASSP,4501-37885,4501-37885,N,N,N,2,34,0,34,13.7,36,23.3,143,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_02,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 21:30,2015,7,23,21,30,7/23/2015 21:37,ASSP,4501-37886,4501-37886,N,N,N,1,34,0,34,14.3,37.9,24,138,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_03,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 21:39,2015,7,23,21,39,7/23/2015 21:46,ASSP,4501-37887,4501-37887,N,N,N,0,37,0,37,14.1,38.2,23.8,136,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_04,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 21:58,2015,7,23,21,58,7/23/2015 22:03,ASSP,4501-37888,4501-37888,N,N,N,3,37,0,37,14.6,37.2,24.2,136,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_05,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 22:13,2015,7,23,22,13,7/23/2015 22:22,ASSP,4501-37889,4501-37889,N,N,N,0,33,0,33,14.1,37.4,24.1,137,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_06,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 22:44,2015,7,23,22,44,7/23/2015 22:55,ASSP,4501-37890,4501-37890,N,N,N,1,35,0,35,14.2,38,22.2,135,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_07,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 22:49,2015,7,23,22,49,7/23/2015 22:56,ASSP,4501-37891,4501-37891,N,N,N,0,34,0,34,13.9,36,23,139,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_08,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 22:58,2015,7,23,22,58,7/23/2015 23:03,ASSP,4501-37892,4501-37892,N,N,N,0,36,0,36,14.5,38,24.6,139,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_09,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 23:24,2015,7,23,23,24,7/23/2015 23:30,ASSP,4501-37893,4501-37893,N,N,N,1,35,0,35,14.8,38.5,24,137,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_10,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 23:45,2015,7,23,23,45,7/23/2015 23:54,ASSP,4501-37894,4501-37894,N,N,N,3,35,0,35,14.6,38.8,23.5,138,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_11,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/23/2015 23:52,2015,7,23,23,52,7/24/2015 0:00,ASSP,4501-37895,4501-37895,N,N,N,0,32,0,32,13.9,37.9,23.4,141,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_12,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/24/2015 0:16,2015,7,24,0,16,7/24/2015 0:21,ASSP,4501-37896,4501-37896,N,N,N,3,34,0,34,14.6,37.4,23.2,140,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_13,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/24/2015 0:28,2015,7,24,0,28,7/24/2015 0:45,ASSP,4501-37897,4501-37897,N,N,N,1,36,0,36,13.8,38,24.5,140,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_14,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/24/2015 0:39,2015,7,24,0,39,7/24/2015 0:49,ASSP,4501-37898,4501-37898,N,N,N,0,34,0,34,14.8,38.2,23,134,ND,ND,"JAH, MGB",N,NA
2016-06-03_SBI_ESP_02,2016-06-03_SBI_ESP,6/3/2016,2016,6,3,SBI,SBI,ESP,33.482528,-119.041599,6/3/2016 21:05,2016,6,3,21,5,6/3/2016 21:09,ASSP,4501-37899,4501-37899,Y,N,N,3,37,0,37,15,39.9,25.9,140,ND,ND,"JAH, AJB",N,NA
2015-07-23_SBI_AP_15,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/24/2015 0:45,2015,7,24,0,45,7/24/2015 0:54,ASSP,4501-37899,4501-37899,N,N,N,3,37,0,37,14.7,38.4,26.5,147,ND,ND,"JAH, MGB",N,NA
2015-07-23_SBI_AP_16,2015-07-23_SBI_AP,7/23/2015,2015,7,23,SBI,SBI,AP,33.487622,-119.028535,7/24/2015 1:05,2015,7,24,1,5,7/24/2015 1:09,ASSP,4501-37900,4501-37900,N,N,N,0,33,0,33,14,37.9,23.3,139,ND,ND,"JAH, MGB",N,NA
2014-07-17_SBI_ESP_02,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/17/2014 23:38,2014,7,17,23,38,7/17/2014 23:48,ASSP,4501-41101,4501-41101,N,N,N,2,39,0,39,14.6,ND,23.8,141,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_03,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/17/2014 23:37,2014,7,17,23,37,7/17/2014 23:54,ASSP,4501-41102,4501-41102,N,N,N,4,32,0,32,14.1,ND,21.9,146,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_04,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/17/2014 23:46,2014,7,17,23,46,7/17/2014 23:56,ASSP,4501-41103,4501-41103,N,N,N,3,33,0,33,13.8,ND,24.3,139,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_05,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 0:28,2014,7,18,0,28,7/18/2014 0:32,ASSP,4501-41104,4501-41104,N,N,N,4,34,0,34,13.9,ND,21.1,144,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_06,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 0:32,2014,7,18,0,32,7/18/2014 0:39,ASSP,4501-41105,4501-41105,N,N,N,3,36,0,36,14.7,ND,21.3,139,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_07,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 0:59,2014,7,18,0,59,NA,ASSP,4501-41106,4501-41106,N,N,N,4,36,0,36,14.6,ND,25,142,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_08,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 1:02,2014,7,18,1,2,7/18/2014 1:10,ASSP,4501-41107,4501-41107,N,N,N,4,33,0,33,14.2,ND,25.3,145,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_09,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 1:04,2014,7,18,1,4,7/18/2014 1:11,ASSP,4501-41108,4501-41108,N,N,N,4,34,0,34,14.8,ND,21.6,136,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_10,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 1:13,2014,7,18,1,13,7/18/2014 1:17,ASSP,4501-41109,4501-41109,N,N,N,3,39,0,39,13.8,ND,22.2,144,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_11,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 1:11,2014,7,18,1,11,7/18/2014 1:22,ASSP,4501-41110,4501-41110,N,N,N,4,30,0,30,14.5,ND,22.3,139,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_12,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 1:16,2014,7,18,1,16,7/18/2014 1:28,ASSP,4501-41111,4501-41111,N,N,N,2,31,0,31,14.1,ND,23.4,140,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_13,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 1:39,2014,7,18,1,39,7/18/2014 1:47,ASSP,4501-41112,4501-41112,N,N,N,4,36,0,36,14.8,ND,23.4,145,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_14,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 1:41,2014,7,18,1,41,7/18/2014 1:48,ASSP,4501-41113,4501-41113,N,N,N,4,31,0,31,14.7,ND,23.4,139,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_15,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 2:04,2014,7,18,2,4,7/18/2014 2:12,ASSP,4501-41114,4501-41114,N,N,N,2,31,0,31,14.5,ND,25,138,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_16,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 2:12,2014,7,18,2,12,7/18/2014 2:19,ASSP,4501-41115,4501-41115,N,N,N,3,36,0,36,14.1,ND,24.5,140,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_17,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 2:23,2014,7,18,2,23,7/18/2014 2:27,ASSP,4501-41116,4501-41116,N,N,N,3,37,0,37,14.2,ND,23.2,142,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_18,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 2:26,2014,7,18,2,26,7/18/2014 2:32,ASSP,4501-41117,4501-41117,N,N,N,3,31,0,31,13.9,ND,23.9,143,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_19,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 2:36,2014,7,18,2,36,7/18/2014 2:40,ASSP,4501-41118,4501-41118,N,N,N,2,32,0,32,14.6,ND,22.6,136,ND,ND,"JAH, EWW",N,NA
2014-07-17_SBI_ESP_20,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 2:42,2014,7,18,2,42,7/18/2014 2:50,ASSP,4501-41119,4501-41119,N,N,N,3,32,0,32,14.4,ND,23.8,137,ND,ND,"JAH, EWW",N,NA
2014-07-19_SBI_NTP_01,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/19/2014 21:44,2014,7,19,21,44,7/19/2014 21:49,ASSP,4501-41120,4501-41120,N,N,N,4,36,0,36,13.8,ND,22.7,139,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_02,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/19/2014 22:26,2014,7,19,22,26,7/19/2014 22:32,ASSP,4501-41121,4501-41121,N,N,N,1,32,0,32,14.5,ND,22.9,134,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_03,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/19/2014 22:29,2014,7,19,22,29,7/19/2014 22:35,ASSP,4501-41122,4501-41122,N,N,N,4,34,0,34,14.9,ND,23.5,136,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_04,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/19/2014 23:01,2014,7,19,23,1,7/19/2014 23:14,ASSP,4501-41123,4501-41123,N,N,N,1,35,0,35,14.5,ND,24.3,141,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_05,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/19/2014 23:20,2014,7,19,23,20,7/19/2014 23:31,ASSP,4501-41124,4501-41124,N,N,N,3,29,0,29,13.8,ND,23.6,143,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_06,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/19/2014 23:49,2014,7,19,23,49,7/19/2014 23:55,ASSP,4501-41125,4501-41125,N,N,N,2,38,0,38,13.7,ND,23.1,141,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_07,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/20/2014 0:20,2014,7,20,0,20,7/20/2014 0:26,ASSP,4501-41126,4501-41126,N,N,N,1,37,0,37,14,ND,21.3,140,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_08,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/20/2014 0:20,2014,7,20,0,20,7/20/2014 0:26,ASSP,4501-41127,4501-41127,N,N,N,1,37,0,37,14.3,ND,21.9,143,ND,ND,"EWW, GRK, CG",N,NA
2014-07-19_SBI_NTP_09,2014-07-19_SBI_NTP,7/19/2014,2014,7,19,SBI,SBI,NTP,33.480059,-119.028972,7/20/2014 0:54,2014,7,20,0,54,7/20/2014 1:01,ASSP,4501-41128,4501-41128,N,N,N,3,35,0,35,13.1,ND,22.7,142,ND,ND,"EWW, GRK, CG",N,NA
2014-07-20_SBI_AP_03,2014-07-20_SBI_AP,7/20/2014,2014,7,20,SBI,SBI,AP,33.487622,-119.028535,7/20/2014 23:26,2014,7,20,23,26,7/20/2014 23:31,ASSP,4501-41129,4501-41129,N,N,N,2,31,0,31,13.8,ND,21.5,135,ND,ND,"EWW, GRK",N,NA
2014-07-20_SBI_AP_04,2014-07-20_SBI_AP,7/20/2014,2014,7,20,SBI,SBI,AP,33.487622,-119.028535,7/20/2014 23:29,2014,7,20,23,29,7/20/2014 23:39,ASSP,4501-41130,4501-41130,N,N,N,2,32,0,32,12.9,ND,21.2,138,ND,ND,"EWW, GRK",N,NA
2014-07-20_SBI_AP_05,2014-07-20_SBI_AP,7/20/2014,2014,7,20,SBI,SBI,AP,33.487622,-119.028535,7/20/2014 23:33,2014,7,20,23,33,7/20/2014 23:42,ASSP,4501-41131,4501-41131,N,N,N,2,32,0,32,14.2,ND,23.1,146,ND,ND,"EWW, GRK",N,NA
